age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference
72,72813.0,6.4,4.0,0.8,3.0,2.0,12.0,10.0,119326.0,110298.0,4.0,7.0,4.0,1.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,Female,Tier 2,Store
61,111748.0,6.8,9.0,3.1,1.0,8.0,36.0,15.0,87627.0,5976.0,10.0,2.0,1.0,1.0,2.0,5.0,7.0,7.0,8.0,8.0,5.0,Other,Tier 3,Online
66,152878.0,7.1,12.0,1.3,10.0,10.0,32.0,9.0,141997.0,39152.0,10.0,6.0,4.0,5.0,8.0,7.0,3.0,10.0,4.0,8.0,2.0,Female,Tier 3,Store
57,119733.0,3.4,8.0,3.2,6.0,6.0,49.0,14.0,101813.0,148617.0,1.0,9.0,6.0,1.0,1.0,10.0,6.0,7.0,4.0,7.0,5.0,Other,Tier 1,Store
28,186963.0,6.8,3.0,1.7,3.0,5.0,1.0,1.0,101780.0,52580.0,10.0,1.0,6.0,8.0,3.0,9.0,7.0,2.0,4.0,2.0,9.0,Male,Tier 3,Store
78,141865.0,7.5,10.0,1.4,2.0,5.0,8.0,11.0,7869.0,108148.0,6.0,5.0,2.0,3.0,3.0,1.0,3.0,9.0,5.0,8.0,4.0,Female,Tier 1,Store
20,98551.0,7.5,12.0,1.2,10.0,9.0,12.0,14.0,76739.0,45715.0,1.0,0.0,3.0,3.0,8.0,9.0,4.0,10.0,7.0,5.0,8.0,Other,Tier 1,Store
76,144335.0,3.5,6.0,1.3,2.0,2.0,25.0,10.0,40596.0,95170.0,10.0,8.0,5.0,10.0,7.0,6.0,6.0,6.0,7.0,9.0,1.0,Female,Tier 2,Store
23,54220.0,8.3,12.0,1.9,8.0,1.0,44.0,9.0,47202.0,114467.0,5.0,1.0,6.0,9.0,1.0,6.0,10.0,9.0,8.0,2.0,9.0,Male,Tier 2,Store
26,32158.0,6.9,9.0,1.5,1.0,6.0,46.0,2.0,4736.0,73594.0,8.0,6.0,6.0,5.0,3.0,4.0,7.0,4.0,8.0,7.0,4.0,Female,Tier 1,Store
23,95992.0,7.1,10.0,2.3,9.0,8.0,8.0,7.0,46843.0,12853.0,6.0,3.0,5.0,5.0,2.0,8.0,6.0,4.0,6.0,7.0,10.0,Female,Tier 2,Online
26,173660.0,4.2,8.0,0.1,7.0,8.0,14.0,19.0,52638.0,89960.0,7.0,4.0,3.0,6.0,6.0,3.0,6.0,6.0,8.0,1.0,8.0,Other,Tier 1,Store
56,77576.0,7.5,10.0,1.4,1.0,6.0,6.0,19.0,149427.0,3815.0,10.0,2.0,6.0,10.0,8.0,2.0,6.0,3.0,8.0,2.0,3.0,Male,Tier 3,Online
48,103027.0,2.6,5.0,4.1,5.0,3.0,42.0,4.0,104802.0,119622.0,3.0,1.0,5.0,8.0,1.0,6.0,4.0,10.0,5.0,5.0,2.0,Other,Tier 2,Store
49,170260.0,4.3,12.0,0.9,5.0,3.0,36.0,10.0,65362.0,113079.0,9.0,0.0,4.0,7.0,7.0,9.0,1.0,9.0,10.0,3.0,5.0,Male,Tier 3,Store
58,238687.0,8.5,13.0,1.6,2.0,2.0,8.0,11.0,48364.0,44732.0,6.0,6.0,5.0,2.0,7.0,3.0,8.0,4.0,7.0,10.0,3.0,Other,Tier 3,Store
67,73830.0,7.4,12.0,4.1,1.0,2.0,13.0,19.0,39688.0,144869.0,2.0,9.0,2.0,5.0,7.0,10.0,6.0,9.0,5.0,9.0,5.0,Female,Tier 1,Store
29,150091.0,6.6,9.0,2.4,7.0,2.0,29.0,10.0,89898.0,75414.0,4.0,8.0,1.0,8.0,3.0,2.0,4.0,3.0,6.0,2.0,9.0,Female,Tier 2,Store
25,27419.0,7.9,9.0,0.3,9.0,7.0,46.0,5.0,78386.0,93990.0,7.0,9.0,5.0,7.0,2.0,10.0,2.0,3.0,1.0,6.0,3.0,Male,Tier 1,Store
25,48697.0,8.0,3.0,3.3,8.0,10.0,47.0,7.0,39247.0,116776.0,5.0,9.0,5.0,4.0,1.0,9.0,1.0,1.0,10.0,10.0,7.0,Male,Tier 1,Store
67,99932.0,7.5,12.0,4.0,7.0,9.0,19.0,12.0,149055.0,143320.0,10.0,0.0,2.0,1.0,2.0,4.0,6.0,9.0,8.0,6.0,8.0,Female,Tier 3,Store
45,134712.0,5.6,8.0,2.5,4.0,10.0,46.0,14.0,67634.0,122202.0,9.0,9.0,6.0,8.0,4.0,3.0,3.0,2.0,5.0,7.0,10.0,Male,Tier 1,Store
79,110428.0,4.2,4.0,1.8,10.0,7.0,22.0,1.0,54292.0,42228.0,5.0,9.0,2.0,1.0,10.0,2.0,6.0,7.0,3.0,5.0,9.0,Male,Tier 1,Store
37,154045.0,4.7,10.0,0.2,7.0,8.0,14.0,5.0,118018.0,57184.0,3.0,3.0,2.0,1.0,4.0,2.0,4.0,2.0,1.0,9.0,3.0,Other,Tier 2,Store
79,101649.0,8.8,7.0,1.9,8.0,5.0,30.0,19.0,34959.0,88207.0,8.0,5.0,3.0,2.0,9.0,6.0,8.0,9.0,2.0,1.0,9.0,Other,Tier 2,Store
64,137649.0,3.4,10.0,0.9,9.0,2.0,3.0,1.0,137646.0,99130.0,1.0,9.0,7.0,4.0,6.0,7.0,3.0,3.0,1.0,1.0,8.0,Other,Tier 2,Store
76,26136.0,7.0,8.0,2.5,9.0,8.0,24.0,14.0,89871.0,78374.0,8.0,0.0,3.0,2.0,8.0,9.0,1.0,4.0,4.0,7.0,7.0,Other,Tier 2,Store
24,99739.0,7.0,7.0,3.6,5.0,5.0,18.0,0.0,75291.0,52447.0,2.0,9.0,6.0,1.0,3.0,7.0,9.0,3.0,1.0,3.0,10.0,Male,Tier 1,Store
28,77502.0,8.9,5.0,1.2,5.0,9.0,36.0,10.0,48604.0,54078.0,4.0,4.0,6.0,4.0,6.0,3.0,6.0,8.0,6.0,6.0,5.0,Male,Tier 2,Store
37,177357.0,7.0,11.0,3.4,6.0,6.0,33.0,7.0,37695.0,44323.0,8.0,5.0,4.0,6.0,2.0,7.0,2.0,5.0,4.0,6.0,9.0,Other,Tier 3,Store
33,38039.0,5.2,1.0,0.2,8.0,7.0,0.0,8.0,80202.0,76261.0,8.0,7.0,7.0,2.0,8.0,8.0,5.0,10.0,8.0,3.0,1.0,Female,Tier 2,Store
21,81720.0,5.2,12.0,2.2,3.0,1.0,40.0,14.0,137035.0,117446.0,10.0,2.0,2.0,6.0,1.0,9.0,8.0,8.0,1.0,6.0,8.0,Other,Tier 1,Store
23,138168.0,6.0,8.0,0.0,3.0,8.0,30.0,4.0,94557.0,107683.0,5.0,9.0,4.0,9.0,10.0,9.0,3.0,2.0,1.0,8.0,4.0,Other,Tier 1,Store
75,103263.0,8.3,5.0,2.7,5.0,7.0,39.0,8.0,21063.0,40394.0,6.0,3.0,7.0,9.0,3.0,8.0,3.0,5.0,6.0,8.0,3.0,Male,Tier 2,Store
39,74155.0,7.6,3.0,4.0,1.0,7.0,43.0,3.0,126387.0,144371.0,5.0,5.0,4.0,2.0,10.0,9.0,10.0,5.0,5.0,1.0,2.0,Female,Tier 1,Store
43,31911.0,3.8,2.0,1.9,5.0,7.0,34.0,9.0,13687.0,10148.0,6.0,6.0,2.0,4.0,6.0,5.0,3.0,4.0,8.0,3.0,9.0,Male,Tier 2,Online
20,15916.0,6.6,3.0,2.7,9.0,7.0,26.0,3.0,8717.0,98684.0,9.0,7.0,5.0,5.0,6.0,3.0,1.0,5.0,9.0,10.0,2.0,Male,Tier 1,Store
58,74052.0,7.7,13.0,1.8,5.0,1.0,20.0,4.0,118706.0,17172.0,3.0,9.0,5.0,4.0,7.0,3.0,3.0,8.0,5.0,3.0,6.0,Other,Tier 2,Store
77,215182.0,5.5,9.0,3.0,7.0,9.0,7.0,18.0,145691.0,91227.0,8.0,7.0,5.0,10.0,3.0,8.0,9.0,1.0,10.0,4.0,9.0,Male,Tier 1,Store
59,247695.0,1.7,2.0,3.6,10.0,7.0,17.0,12.0,13834.0,7281.0,7.0,2.0,1.0,4.0,8.0,3.0,4.0,4.0,10.0,7.0,10.0,Male,Tier 3,Online
31,32790.0,5.6,14.0,2.5,9.0,7.0,22.0,10.0,3902.0,119097.0,5.0,0.0,3.0,9.0,7.0,8.0,3.0,6.0,9.0,10.0,8.0,Female,Tier 3,Store
28,229233.0,3.0,10.0,1.8,8.0,1.0,40.0,11.0,77102.0,97199.0,1.0,3.0,6.0,9.0,6.0,3.0,2.0,8.0,7.0,7.0,6.0,Other,Tier 1,Store
35,151278.0,2.7,1.0,2.9,5.0,6.0,35.0,13.0,96121.0,10116.0,10.0,1.0,4.0,9.0,8.0,8.0,9.0,10.0,1.0,5.0,10.0,Female,Tier 2,Store
71,136937.0,8.1,2.0,4.9,2.0,10.0,28.0,12.0,104158.0,2677.0,10.0,9.0,4.0,3.0,5.0,4.0,6.0,3.0,6.0,9.0,5.0,Other,Tier 2,Online
29,100053.0,11.0,13.0,2.9,5.0,8.0,15.0,3.0,28120.0,64282.0,2.0,2.0,1.0,3.0,10.0,10.0,2.0,8.0,3.0,2.0,6.0,Male,Tier 3,Store
40,64950.0,8.7,2.0,0.8,10.0,5.0,49.0,12.0,63063.0,142081.0,7.0,9.0,2.0,10.0,10.0,5.0,7.0,8.0,1.0,2.0,9.0,Other,Tier 1,Store
29,131211.0,1.0,12.0,5.0,8.0,1.0,9.0,4.0,64763.0,4248.0,4.0,6.0,1.0,4.0,6.0,10.0,1.0,2.0,10.0,4.0,2.0,Female,Tier 1,Online
30,71361.0,5.7,11.0,1.4,1.0,5.0,16.0,8.0,20299.0,11740.0,10.0,0.0,2.0,9.0,6.0,2.0,2.0,3.0,9.0,4.0,2.0,Other,Tier 1,Hybrid
42,76451.0,4.8,5.0,1.5,10.0,2.0,21.0,0.0,38878.0,56651.0,7.0,4.0,5.0,7.0,3.0,5.0,5.0,7.0,10.0,9.0,6.0,Male,Tier 1,Store
62,52696.0,3.1,1.0,3.8,4.0,2.0,39.0,11.0,73469.0,37904.0,8.0,9.0,7.0,1.0,2.0,5.0,7.0,6.0,7.0,9.0,9.0,Other,Tier 2,Store
68,227713.0,6.9,13.0,2.0,1.0,4.0,1.0,16.0,10718.0,75105.0,3.0,9.0,4.0,6.0,7.0,6.0,2.0,9.0,7.0,7.0,7.0,Female,Tier 2,Store
75,247264.0,5.6,12.0,3.1,5.0,4.0,41.0,0.0,31371.0,40909.0,1.0,1.0,2.0,5.0,10.0,10.0,2.0,5.0,5.0,6.0,10.0,Other,Tier 1,Store
36,214298.0,3.7,10.0,3.1,2.0,10.0,29.0,18.0,112232.0,96262.0,9.0,6.0,1.0,10.0,6.0,7.0,8.0,1.0,3.0,3.0,6.0,Male,Tier 2,Store
72,117395.0,1.9,8.0,3.1,2.0,7.0,43.0,4.0,119956.0,12933.0,2.0,3.0,3.0,3.0,2.0,6.0,2.0,1.0,8.0,5.0,1.0,Male,Tier 3,Online
63,139121.0,4.8,2.0,4.4,7.0,9.0,38.0,11.0,146779.0,146895.0,4.0,4.0,2.0,10.0,4.0,1.0,1.0,7.0,10.0,4.0,2.0,Other,Tier 2,Store
53,61728.0,6.0,6.0,2.2,4.0,2.0,38.0,11.0,22616.0,138447.0,1.0,4.0,4.0,9.0,3.0,9.0,1.0,8.0,4.0,9.0,2.0,Male,Tier 1,Store
62,70401.0,5.8,5.0,2.5,2.0,8.0,44.0,10.0,74402.0,88722.0,1.0,7.0,7.0,6.0,3.0,8.0,7.0,10.0,1.0,5.0,5.0,Other,Tier 2,Store
25,212298.0,8.1,2.0,1.3,3.0,8.0,18.0,15.0,95850.0,13183.0,7.0,1.0,4.0,8.0,8.0,10.0,4.0,10.0,10.0,1.0,5.0,Female,Tier 1,Hybrid
46,40103.0,6.7,10.0,3.5,3.0,8.0,9.0,16.0,45376.0,84279.0,10.0,4.0,6.0,2.0,2.0,2.0,8.0,10.0,6.0,5.0,10.0,Other,Tier 1,Store
72,180335.0,5.3,12.0,2.8,2.0,9.0,19.0,2.0,54781.0,126858.0,10.0,3.0,4.0,8.0,7.0,7.0,10.0,5.0,2.0,7.0,2.0,Male,Tier 2,Store
70,222693.0,4.4,1.0,4.1,7.0,9.0,23.0,10.0,38401.0,52909.0,2.0,0.0,3.0,1.0,2.0,8.0,8.0,3.0,9.0,1.0,5.0,Male,Tier 3,Store
72,65044.0,2.5,6.0,3.0,1.0,10.0,5.0,16.0,21694.0,137737.0,5.0,0.0,3.0,4.0,7.0,4.0,3.0,1.0,10.0,7.0,10.0,Other,Tier 1,Store
49,72730.0,3.8,14.0,4.8,9.0,7.0,44.0,0.0,5363.0,46396.0,10.0,7.0,5.0,4.0,9.0,4.0,1.0,5.0,2.0,9.0,4.0,Male,Tier 2,Store
68,40825.0,8.7,6.0,2.3,5.0,5.0,17.0,14.0,98465.0,25909.0,7.0,1.0,5.0,8.0,9.0,1.0,2.0,3.0,3.0,5.0,2.0,Male,Tier 3,Store
61,222328.0,7.7,3.0,2.8,4.0,7.0,15.0,8.0,63330.0,3118.0,7.0,9.0,3.0,2.0,4.0,2.0,7.0,9.0,1.0,5.0,5.0,Male,Tier 2,Online
35,52271.0,6.6,13.0,2.6,3.0,7.0,38.0,17.0,54817.0,126843.0,4.0,9.0,6.0,9.0,5.0,3.0,7.0,2.0,5.0,10.0,2.0,Other,Tier 1,Store
23,92256.0,5.0,8.0,1.6,3.0,10.0,39.0,0.0,8415.0,50339.0,5.0,6.0,5.0,1.0,8.0,4.0,7.0,10.0,3.0,10.0,9.0,Male,Tier 1,Store
35,192804.0,8.5,9.0,0.0,3.0,10.0,39.0,5.0,69249.0,111612.0,7.0,5.0,4.0,4.0,10.0,2.0,4.0,1.0,2.0,2.0,1.0,Other,Tier 3,Store
36,81433.0,4.0,3.0,2.8,1.0,7.0,15.0,1.0,98577.0,97265.0,8.0,4.0,1.0,4.0,7.0,3.0,8.0,1.0,3.0,6.0,9.0,Female,Tier 2,Store
39,228702.0,4.0,9.0,0.4,2.0,8.0,39.0,4.0,133111.0,99158.0,3.0,6.0,3.0,8.0,4.0,3.0,9.0,7.0,2.0,4.0,1.0,Female,Tier 1,Store
54,116999.0,5.8,8.0,3.1,7.0,2.0,14.0,2.0,55578.0,57369.0,1.0,6.0,7.0,8.0,2.0,10.0,10.0,8.0,2.0,6.0,9.0,Male,Tier 1,Store
49,247062.0,1.6,5.0,4.0,3.0,4.0,39.0,4.0,134518.0,35678.0,10.0,0.0,7.0,9.0,2.0,9.0,7.0,10.0,2.0,3.0,3.0,Female,Tier 1,Store
73,38572.0,3.9,6.0,2.4,6.0,9.0,5.0,7.0,148617.0,78561.0,9.0,4.0,5.0,10.0,6.0,4.0,5.0,3.0,9.0,7.0,9.0,Female,Tier 1,Store
58,53546.0,5.5,12.0,3.0,4.0,4.0,32.0,5.0,136759.0,94876.0,2.0,9.0,6.0,3.0,9.0,3.0,7.0,3.0,4.0,7.0,6.0,Other,Tier 2,Store
76,161222.0,5.1,12.0,3.0,10.0,2.0,47.0,10.0,9964.0,44043.0,6.0,7.0,2.0,4.0,2.0,6.0,7.0,10.0,8.0,2.0,8.0,Other,Tier 2,Store
20,69165.0,4.0,12.0,3.7,5.0,7.0,12.0,10.0,7737.0,117987.0,8.0,8.0,3.0,4.0,5.0,5.0,3.0,10.0,3.0,4.0,9.0,Other,Tier 1,Store
45,78690.0,10.1,1.0,2.4,8.0,6.0,3.0,10.0,19353.0,80753.0,7.0,5.0,1.0,7.0,3.0,10.0,4.0,5.0,9.0,10.0,9.0,Female,Tier 2,Store
27,199736.0,8.7,5.0,0.9,2.0,4.0,31.0,7.0,101294.0,135646.0,3.0,7.0,3.0,4.0,4.0,6.0,3.0,4.0,4.0,5.0,4.0,Female,Tier 3,Store
68,228407.0,9.4,10.0,0.2,10.0,8.0,49.0,5.0,142381.0,20471.0,5.0,7.0,6.0,9.0,2.0,7.0,8.0,5.0,4.0,4.0,1.0,Other,Tier 1,Online
52,221271.0,5.8,10.0,2.0,5.0,6.0,28.0,15.0,133332.0,54646.0,5.0,3.0,5.0,5.0,6.0,1.0,4.0,1.0,8.0,2.0,4.0,Male,Tier 1,Store
78,51948.0,5.0,12.0,0.4,2.0,8.0,6.0,19.0,21400.0,54588.0,2.0,8.0,3.0,7.0,2.0,5.0,2.0,6.0,3.0,2.0,8.0,Other,Tier 1,Store
46,183102.0,9.2,7.0,2.5,9.0,4.0,32.0,19.0,23304.0,126129.0,4.0,2.0,2.0,1.0,3.0,2.0,10.0,9.0,8.0,2.0,9.0,Male,Tier 3,Store
71,42007.0,6.2,1.0,2.8,2.0,2.0,4.0,2.0,115810.0,137878.0,8.0,4.0,2.0,6.0,9.0,8.0,5.0,8.0,5.0,2.0,6.0,Male,Tier 2,Store
32,115819.0,3.9,10.0,1.8,1.0,6.0,39.0,7.0,99953.0,126257.0,2.0,0.0,6.0,2.0,6.0,5.0,10.0,5.0,5.0,4.0,5.0,Female,Tier 1,Store
50,106207.0,4.0,9.0,3.5,4.0,9.0,3.0,12.0,58859.0,28336.0,6.0,5.0,7.0,4.0,10.0,1.0,4.0,10.0,5.0,10.0,5.0,Male,Tier 2,Store
24,236993.0,5.4,13.0,2.7,7.0,9.0,6.0,9.0,48995.0,138196.0,1.0,9.0,2.0,6.0,6.0,6.0,2.0,4.0,10.0,2.0,3.0,Other,Tier 1,Store
29,91772.0,6.0,7.0,1.6,2.0,9.0,15.0,7.0,138811.0,38786.0,2.0,8.0,7.0,7.0,1.0,4.0,9.0,1.0,4.0,6.0,5.0,Male,Tier 1,Store
66,37024.0,6.2,4.0,1.9,10.0,3.0,36.0,9.0,143930.0,10151.0,3.0,5.0,6.0,9.0,5.0,5.0,10.0,9.0,2.0,3.0,8.0,Female,Tier 2,Online
47,185456.0,5.6,11.0,4.3,9.0,3.0,48.0,12.0,31412.0,65587.0,2.0,7.0,4.0,7.0,7.0,6.0,6.0,8.0,5.0,2.0,7.0,Male,Tier 1,Store
38,97912.0,10.7,4.0,0.3,1.0,10.0,10.0,2.0,74742.0,104794.0,5.0,1.0,4.0,5.0,5.0,9.0,4.0,9.0,5.0,2.0,5.0,Male,Tier 1,Store
48,248746.0,3.3,11.0,2.2,1.0,3.0,49.0,3.0,109545.0,23954.0,10.0,0.0,1.0,1.0,9.0,4.0,6.0,10.0,1.0,9.0,2.0,Other,Tier 1,Store
75,164229.0,7.3,10.0,2.8,8.0,5.0,4.0,15.0,10265.0,78837.0,8.0,6.0,2.0,10.0,10.0,5.0,10.0,5.0,10.0,10.0,9.0,Female,Tier 3,Store
78,100481.0,5.0,7.0,1.7,5.0,5.0,28.0,2.0,53593.0,116973.0,9.0,1.0,5.0,3.0,9.0,1.0,1.0,5.0,5.0,1.0,9.0,Female,Tier 1,Store
41,248192.0,5.9,6.0,1.6,9.0,5.0,24.0,8.0,34619.0,75948.0,1.0,3.0,7.0,7.0,2.0,6.0,7.0,8.0,10.0,7.0,5.0,Male,Tier 1,Store
37,103553.0,7.9,3.0,3.9,8.0,8.0,2.0,18.0,16908.0,90967.0,3.0,2.0,4.0,7.0,8.0,8.0,4.0,7.0,8.0,1.0,5.0,Other,Tier 3,Store
54,147828.0,2.4,14.0,5.2,6.0,10.0,31.0,11.0,29674.0,74829.0,6.0,5.0,5.0,7.0,9.0,1.0,5.0,10.0,6.0,3.0,2.0,Female,Tier 2,Store
21,246749.0,4.1,9.0,2.1,4.0,8.0,29.0,5.0,132044.0,106919.0,6.0,2.0,4.0,6.0,4.0,6.0,4.0,2.0,7.0,3.0,4.0,Male,Tier 2,Store
45,214184.0,5.7,6.0,2.5,6.0,8.0,19.0,3.0,45808.0,134162.0,7.0,0.0,5.0,10.0,2.0,6.0,5.0,3.0,2.0,8.0,6.0,Male,Tier 1,Store
61,237075.0,9.0,11.0,3.3,2.0,9.0,29.0,13.0,85827.0,56962.0,6.0,7.0,6.0,9.0,9.0,2.0,6.0,2.0,6.0,7.0,8.0,Female,Tier 1,Store
79,117488.0,8.9,2.0,1.2,5.0,10.0,2.0,0.0,56941.0,56580.0,10.0,2.0,4.0,9.0,4.0,10.0,10.0,8.0,4.0,3.0,9.0,Male,Tier 3,Store
37,111741.0,8.6,10.0,2.6,10.0,6.0,43.0,7.0,113072.0,101646.0,10.0,4.0,3.0,6.0,2.0,6.0,7.0,2.0,1.0,4.0,1.0,Other,Tier 3,Store
77,204123.0,1.6,12.0,4.5,3.0,2.0,14.0,18.0,95582.0,112343.0,2.0,1.0,4.0,9.0,4.0,9.0,8.0,3.0,9.0,6.0,3.0,Female,Tier 3,Store
41,246773.0,3.9,2.0,5.6,3.0,9.0,40.0,15.0,9763.0,125569.0,10.0,1.0,5.0,8.0,6.0,10.0,9.0,9.0,6.0,1.0,5.0,Other,Tier 2,Store
67,210667.0,4.0,1.0,0.9,1.0,6.0,13.0,7.0,120152.0,87016.0,3.0,9.0,4.0,3.0,5.0,1.0,2.0,9.0,5.0,4.0,5.0,Male,Tier 2,Store
66,93210.0,5.9,11.0,1.3,8.0,1.0,39.0,4.0,149633.0,77263.0,2.0,3.0,5.0,7.0,6.0,1.0,10.0,5.0,5.0,1.0,6.0,Female,Tier 1,Store
68,189166.0,2.3,5.0,1.9,10.0,5.0,49.0,7.0,41629.0,83515.0,4.0,6.0,1.0,2.0,10.0,1.0,3.0,2.0,2.0,1.0,8.0,Male,Tier 1,Store
49,233961.0,8.2,10.0,2.0,3.0,7.0,9.0,16.0,74858.0,100517.0,9.0,3.0,4.0,5.0,8.0,4.0,7.0,1.0,2.0,1.0,6.0,Male,Tier 1,Store
58,241457.0,2.0,6.0,3.9,1.0,1.0,16.0,5.0,129188.0,67919.0,1.0,1.0,4.0,7.0,9.0,10.0,7.0,8.0,3.0,1.0,9.0,Female,Tier 2,Store
53,150607.0,8.1,3.0,2.5,4.0,7.0,14.0,2.0,65691.0,15004.0,9.0,2.0,7.0,6.0,8.0,3.0,1.0,2.0,3.0,5.0,3.0,Other,Tier 1,Online
75,202107.0,7.7,4.0,3.8,1.0,5.0,28.0,19.0,120245.0,74751.0,2.0,4.0,6.0,6.0,8.0,4.0,8.0,1.0,9.0,4.0,3.0,Other,Tier 1,Store
70,62367.0,3.8,5.0,2.8,1.0,5.0,33.0,10.0,69872.0,81878.0,1.0,0.0,2.0,2.0,6.0,6.0,8.0,6.0,5.0,3.0,6.0,Other,Tier 3,Store
51,163190.0,8.5,4.0,2.4,1.0,2.0,34.0,12.0,96670.0,937.0,3.0,5.0,4.0,8.0,1.0,10.0,7.0,6.0,3.0,2.0,9.0,Other,Tier 3,Online
53,205884.0,5.3,9.0,3.1,2.0,4.0,8.0,18.0,53978.0,149537.0,1.0,4.0,2.0,10.0,3.0,10.0,2.0,2.0,6.0,7.0,4.0,Other,Tier 1,Store
19,74884.0,4.8,12.0,0.0,1.0,9.0,16.0,19.0,4542.0,92473.0,7.0,5.0,1.0,3.0,5.0,1.0,3.0,8.0,5.0,2.0,5.0,Female,Tier 1,Store
32,212240.0,5.2,3.0,2.1,6.0,2.0,1.0,2.0,115534.0,32760.0,2.0,5.0,1.0,2.0,10.0,5.0,2.0,4.0,8.0,3.0,5.0,Male,Tier 1,Store
51,159352.0,5.3,5.0,2.1,7.0,9.0,25.0,18.0,13449.0,146012.0,9.0,7.0,2.0,1.0,1.0,10.0,3.0,2.0,6.0,9.0,2.0,Female,Tier 2,Store
53,160818.0,5.5,7.0,0.7,1.0,8.0,37.0,19.0,16193.0,80005.0,2.0,8.0,2.0,5.0,1.0,1.0,6.0,1.0,7.0,10.0,2.0,Female,Tier 3,Store
23,117572.0,5.6,12.0,4.2,10.0,4.0,42.0,6.0,12074.0,25228.0,8.0,5.0,1.0,1.0,7.0,8.0,7.0,7.0,1.0,5.0,3.0,Other,Tier 3,Hybrid
56,68251.0,4.2,12.0,2.2,1.0,2.0,27.0,10.0,78124.0,56493.0,6.0,8.0,6.0,4.0,2.0,5.0,2.0,2.0,5.0,8.0,1.0,Male,Tier 2,Store
59,99821.0,4.7,7.0,3.0,10.0,6.0,29.0,8.0,88474.0,1195.0,6.0,4.0,6.0,8.0,5.0,10.0,8.0,8.0,10.0,6.0,9.0,Male,Tier 1,Online
68,98583.0,4.9,14.0,3.6,9.0,7.0,42.0,14.0,117621.0,19147.0,4.0,1.0,4.0,9.0,4.0,8.0,3.0,1.0,1.0,4.0,4.0,Other,Tier 3,Online
68,25207.0,9.3,6.0,1.4,9.0,2.0,8.0,11.0,135825.0,18250.0,1.0,2.0,4.0,6.0,8.0,6.0,3.0,1.0,9.0,1.0,3.0,Female,Tier 1,Online
75,217199.0,4.9,9.0,2.9,1.0,8.0,27.0,11.0,141072.0,1588.0,10.0,4.0,5.0,3.0,1.0,8.0,8.0,6.0,6.0,9.0,7.0,Female,Tier 1,Online
71,42757.0,4.7,7.0,0.4,8.0,9.0,15.0,5.0,142426.0,112409.0,8.0,5.0,4.0,4.0,9.0,6.0,1.0,7.0,7.0,2.0,5.0,Male,Tier 1,Store
78,162298.0,9.0,11.0,3.2,3.0,5.0,23.0,16.0,3438.0,87640.0,7.0,8.0,5.0,9.0,9.0,8.0,4.0,9.0,7.0,8.0,2.0,Other,Tier 1,Store
29,241340.0,5.4,4.0,1.8,7.0,6.0,21.0,17.0,84453.0,121166.0,6.0,5.0,2.0,9.0,4.0,10.0,9.0,5.0,6.0,1.0,4.0,Female,Tier 1,Store
20,207479.0,4.2,11.0,2.1,1.0,6.0,19.0,8.0,56307.0,141953.0,5.0,0.0,6.0,2.0,2.0,1.0,5.0,3.0,1.0,10.0,7.0,Male,Tier 2,Store
62,173278.0,3.8,10.0,4.0,7.0,10.0,13.0,10.0,12103.0,117449.0,2.0,1.0,2.0,1.0,7.0,6.0,2.0,8.0,4.0,2.0,2.0,Female,Tier 2,Store
35,166328.0,3.2,9.0,4.9,1.0,2.0,42.0,18.0,107969.0,35360.0,1.0,5.0,3.0,7.0,5.0,1.0,5.0,6.0,9.0,10.0,6.0,Female,Tier 1,Store
57,48822.0,7.1,6.0,1.6,3.0,1.0,31.0,9.0,78333.0,15408.0,7.0,6.0,4.0,5.0,2.0,8.0,4.0,3.0,10.0,7.0,3.0,Male,Tier 2,Hybrid
38,56340.0,2.4,1.0,1.4,7.0,5.0,9.0,10.0,27520.0,94142.0,4.0,8.0,5.0,9.0,6.0,5.0,1.0,6.0,6.0,9.0,1.0,Female,Tier 3,Store
32,198306.0,8.7,9.0,3.4,1.0,6.0,1.0,5.0,17235.0,63967.0,2.0,2.0,1.0,6.0,8.0,4.0,7.0,7.0,6.0,3.0,6.0,Male,Tier 2,Store
50,58351.0,5.8,11.0,3.3,9.0,1.0,6.0,8.0,25297.0,42572.0,3.0,7.0,6.0,8.0,6.0,3.0,3.0,6.0,6.0,8.0,3.0,Female,Tier 2,Store
52,121311.0,5.1,7.0,1.0,5.0,8.0,0.0,15.0,94905.0,68725.0,2.0,5.0,6.0,7.0,7.0,6.0,4.0,8.0,10.0,1.0,8.0,Male,Tier 3,Store
43,194743.0,5.5,6.0,2.5,2.0,5.0,36.0,2.0,46016.0,17404.0,9.0,0.0,2.0,1.0,9.0,8.0,9.0,8.0,7.0,7.0,9.0,Other,Tier 3,Hybrid
25,90320.0,6.9,6.0,2.5,4.0,5.0,14.0,15.0,690.0,107941.0,4.0,0.0,4.0,7.0,3.0,3.0,10.0,1.0,1.0,8.0,3.0,Female,Tier 2,Store
